CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Weight,Encoded_Brand,Price,Encoded_OS
17441,1476,15.6,1920,1080,16.0,2048.0,1.59,11,763.55,6
34306,34635,18.0,1920,1200,64.0,4000.0,3.64,11,3098.65,6
13554,4253,14.0,2240,1400,16.0,512.0,3.64,21,899.99,6
15451,2690,16.0,1920,1200,48.0,2048.0,3.64,21,1779.0,6
23728,23757,15.6,1920,1080,16.0,1000.0,3.64,11,1837.6,6
16162,12961,15.6,1920,1080,16.0,1024.0,1.86,31,1561.14,6
13481,2690,14.0,1366,768,16.0,512.0,1.14,11,640.77,6
1628,2040,14.0,1920,1080,4.0,128.0,1.4,21,199.0,6
2658,1476,14.0,1366,768,4.0,256.0,2.79,21,208.98,5
17229,7868,14.0,1920,1080,16.0,512.0,2.11,23,1099.0,6
26423,12961,16.0,1920,1200,8.0,512.0,1.96,11,1099.0,6
12012,17089,15.6,1920,1080,16.0,512.0,2.5,1,1086.0,5
3828,891,14.0,1366,768,32.0,1024.0,2.29,16,721.71,5
5715,2040,17.3,1600,900,8.0,256.0,2.08,16,489.0,6
10346,2690,15.6,1920,1080,16.0,512.0,1.9,1,669.98,6
13775,2690,15.6,1920,1080,16.0,1024.0,1.73,21,1099.0,6
18825,2040,16.0,1920,1200,16.0,512.0,1.9,21,899.0,6
22681,25351,15.6,1920,1080,32.0,2048.0,2.3,4,2249.0,6
4390,1476,17.3,1600,900,16.0,512.0,1.9,16,549.0,6
13554,2690,14.0,2880,1800,16.0,2048.0,1.5,21,1499.0,5
2169,4253,15.6,1366,768,8.0,256.0,2.73,16,229.0,6
1458,4253,11.6,1366,768,4.0,128.0,1.89,4,149.65,5
10298,4,15.6,3840,2160,32.0,1024.0,2.89,21,3079.94,5
15853,2040,15.6,1920,1080,24.0,512.0,3.14,16,939.99,5
4982,1476,15.6,1366,768,16.0,512.0,3.39,16,549.0,6
23728,23757,17.3,1920,1080,64.0,2000.0,3.64,11,2532.6,6
30593,4,16.0,1920,1200,16.0,512.0,2.98,4,799.99,6
26423,17089,16.0,2560,1600,64.0,3072.0,2.32,23,2159.0,5
13775,2690,15.6,1920,1080,16.0,1024.0,1.66,11,949.0,6
17441,12961,17.3,1920,1080,8.0,512.0,3.0,1,1119.0,5
26454,7320,16.0,1920,1200,24.0,2048.0,2.41,21,1519.0,5
24971,4253,15.6,1920,1080,16.0,256.0,1.82,11,1079.91,5
34115,19560,16.0,2560,1600,16.0,1024.0,2.55,21,1909.99,6
48083,13772,17.0,3840,2160,64.0,2000.0,3.64,11,3106.0,5
10346,2690,15.6,1920,1080,12.0,512.0,1.83,16,1049.0,5
26423,17089,15.6,1920,1080,64.0,4096.0,2.68,11,2159.0,6
23728,6020,14.0,2560,1440,16.0,512.0,1.55,11,1150.76,6
23896,17089,15.6,2560,1440,16.0,1024.0,1.9,4,1819.0,6
26454,7320,16.0,2560,1600,16.0,512.0,3.64,11,1291.93,6
10552,2690,14.0,1920,1200,16.0,256.0,2.09,11,669.89,5
15735,12961,15.6,1920,1080,16.0,512.0,2.52,11,987.51,6
23276,7320,15.6,1920,1080,16.0,1024.0,1.86,23,1259.0,5
44977,19560,15.6,1920,1080,64.0,2048.0,2.46,11,2049.0,6
32140,7320,15.6,1920,1080,32.0,1024.0,3.05,23,1359.0,6
12675,4253,15.6,1920,1080,8.0,256.0,2.53,1,300.0,6
3642,1476,15.6,1920,1080,16.0,2000.0,1.73,11,697.69,5
17441,12961,15.6,1920,1080,8.0,512.0,1.96,23,909.0,5
20753,12961,15.6,1920,1080,16.0,1024.0,2.2,1,999.0,5
1556,324,14.0,1366,768,4.0,32.0,1.47,16,239.99,0
32140,7320,15.6,1920,1080,8.0,8192.0,1.98,11,2259.0,6
23276,7576,17.0,1920,1200,32.0,1024.0,2.5,11,2814.72,5
13775,2690,14.0,1920,1200,32.0,1024.0,1.57,11,1009.46,6
23276,25351,17.3,1920,1080,16.0,1024.0,2.9,23,2650.64,6
34115,19560,16.0,2560,1600,16.0,1024.0,2.6,1,1199.99,6
2499,1476,12.5,1366,768,8.0,256.0,1.5,21,210.98,5
28523,22459,16.0,2560,1600,32.0,1024.0,1.48,11,1949.0,5
2003,18,14.0,1920,1080,8.0,32.0,1.45,31,313.62,0
6650,1476,15.6,1920,1080,16.0,1024.0,2.5,21,1027.77,5
23276,11706,15.6,1920,1080,64.0,1024.0,2.45,21,1099.0,5
2542,1476,14.0,1366,768,8.0,512.0,1.99,11,254.98,5
10641,926,15.6,1366,768,4.0,500.0,2.05,4,489.0,9
10984,7868,15.6,1920,1080,16.0,512.0,2.25,21,819.0,6
6830,1476,14.0,1920,1080,16.0,512.0,2.09,11,923.99,5
2499,1476,14.0,1920,1080,8.0,256.0,2.09,11,249.98,5
24971,2690,15.6,1920,1080,16.0,1024.0,1.74,11,1069.0,5
13554,2690,15.6,1920,1080,8.0,256.0,1.8,16,779.0,6
10346,2690,13.5,2256,1504,8.0,512.0,1.87,1,789.0,5
29690,12961,16.0,1920,1200,16.0,1024.0,1.93,4,1189.0,6
17093,12961,17.3,1920,1080,64.0,4096.0,2.59,4,1659.99,6
18753,1476,15.6,1920,1080,8.0,256.0,1.81,11,813.72,6
28523,17089,17.3,1920,1080,16.0,1024.0,5.02,23,1173.5,6
9891,4253,14.0,1920,1080,8.0,512.0,2.57,1,791.93,5
26423,12961,15.6,1920,1200,32.0,1024.0,1.91,11,1955.4,6
15735,12961,15.6,1920,1080,16.0,512.0,2.52,11,987.51,6
14526,7868,17.3,1920,1080,16.0,512.0,2.59,4,919.0,5
13144,2186,15.6,1920,1080,8.0,256.0,1.68,21,598.99,5
1218,1476,13.9,3840,2160,8.0,256.0,1.5,36,478.0,6
23728,12961,15.6,3840,2160,32.0,512.0,3.64,11,2197.83,6
13144,2040,15.6,1920,1080,16.0,512.0,3.18,16,599.0,5
18753,1476,15.6,1920,1080,16.0,256.0,2.73,11,719.77,5
48083,13772,17.0,3840,2160,32.0,1000.0,3.64,11,2954.7,5
16506,2040,15.6,1920,1080,8.0,1024.0,2.84,21,609.0,6
12421,12961,16.0,1920,1200,8.0,1000.0,2.05,11,1157.3,6
19012,12961,15.6,1920,1080,24.0,1024.0,1.88,11,1039.0,5
160,4253,14.0,1920,1080,8.0,128.0,1.72,16,219.99,0
3928,6020,14.0,2560,1440,16.0,512.0,1.55,11,1113.8,6
2304,1476,14.0,1366,768,4.0,256.0,1.68,16,252.98,5
5853,2040,15.6,1920,1080,4.0,512.0,1.81,1,489.0,6
6132,4253,17.3,1920,1080,8.0,256.0,1.74,4,379.99,6
184,4253,15.6,1920,1080,4.0,128.0,1.68,21,241.09,6
23276,7576,17.0,1920,1200,32.0,2048.0,2.51,11,2862.08,5
2350,12961,15.6,1920,1080,8.0,512.0,2.15,1,947.51,6
17441,2690,15.6,1920,1080,16.0,512.0,1.8,11,722.77,6
2999,1476,14.0,1366,768,16.0,128.0,1.51,11,303.98,5
178,2040,15.6,1920,1080,8.0,512.0,1.46,1,588.6,6
13554,2690,14.0,1920,1080,8.0,512.0,1.41,23,585.33,5
9475,2040,15.6,1920,1080,16.0,1024.0,1.5,16,589.0,5
23062,926,14.0,1920,1080,8.0,256.0,1.59,21,559.0,5
21525,12961,15.6,1920,1080,16.0,512.0,2.5,1,804.75,6
28003,7320,16.0,1920,1200,64.0,4096.0,2.7,1,2019.0,6
15735,17089,15.6,1920,1080,16.0,512.0,2.52,11,1433.37,6
16550,2690,13.5,2256,1504,16.0,512.0,0.46,25,988.0,5
23728,1476,14.0,1920,1080,16.0,1000.0,3.64,11,1045.27,6
23276,19560,15.6,1920,1080,32.0,2048.0,2.5,1,1599.0,6
18753,1476,15.6,1920,1080,16.0,512.0,1.73,21,999.99,5
13775,2690,15.6,1920,1080,16.0,1024.0,1.68,11,949.0,5
2703,4253,14.0,1366,768,8.0,120.0,1.8,16,257.98,5
26423,12961,15.6,1920,1200,16.0,512.0,1.92,11,1847.99,6
20753,22459,15.6,1920,1080,32.0,1024.0,2.41,23,1479.0,6
8185,27324,17.3,1920,1080,12.0,512.0,3.64,11,2598.74,6
26423,17089,15.6,1920,1080,32.0,1024.0,3.09,11,1659.0,6
15853,2040,14.0,1366,768,16.0,2048.0,2.55,16,889.99,6
7460,4253,15.0,1366,768,8.0,512.0,2.0,16,529.82,5
11027,1476,15.6,1920,1080,16.0,1024.0,1.84,11,549.0,6
10280,2690,15.6,1920,1080,16.0,1024.0,1.68,21,649.0,6
15287,2690,14.0,1920,1080,16.0,4096.0,1.52,16,1519.0,6
6444,1042,15.6,1920,1080,16.0,512.0,1.82,11,860.77,5
2350,2690,13.3,3840,2160,8.0,512.0,1.3,16,795.0,5
23062,1476,15.6,1366,768,8.0,512.0,2.0,16,549.0,5
23656,2040,17.3,1920,1080,8.0,512.0,2.3,4,999.99,6
23276,7320,15.6,1920,1080,32.0,1024.0,1.85,23,1369.0,6
15287,2690,14.0,1920,1080,32.0,1024.0,1.4,16,1069.0,6
13004,1476,15.6,1920,1080,8.0,256.0,2.55,1,799.99,0
48083,22459,16.0,2560,1600,32.0,2000.0,2.45,11,1747.51,6
15735,23757,15.6,1920,1080,16.0,1000.0,3.64,11,1672.68,6
15084,12961,15.6,1920,1080,8.0,512.0,2.71,1,729.0,5
101,324,15.6,1920,1080,16.0,1024.0,1.78,16,359.99,5
2542,324,14.0,1366,768,8.0,480.0,2.55,27,550.0,5
5897,4253,14.0,1920,1080,16.0,256.0,2.52,11,642.84,5
12421,19560,17.0,1920,1200,32.0,1000.0,3.64,11,2759.28,6
6444,1476,13.0,1920,1080,16.0,256.0,2.77,11,299.99,5
1417,4253,15.6,1366,768,4.0,64.0,1.9,1,172.26,0
17441,7868,15.0,1366,768,8.0,512.0,2.41,16,590.22,5
1536,4253,13.3,2560,1600,24.0,512.0,2.77,3,1899.0,2
20753,17089,16.0,2560,1600,16.0,2048.0,2.41,1,1749.0,5
10346,2690,15.6,1920,1080,16.0,1024.0,1.74,11,812.99,6
28003,1476,14.0,1920,1080,32.0,512.0,3.64,11,1138.82,6
24268,19560,17.3,1920,1080,32.0,1024.0,3.85,23,1499.0,6
1218,926,15.6,1366,768,4.0,500.0,2.14,4,529.0,9
21133,2040,14.0,1920,1080,16.0,512.0,1.3,4,989.0,5
592,1476,13.3,1366,768,2.0,32.0,1.55,16,159.98,5
12421,4253,16.0,3840,2160,16.0,1024.0,1.25,20,1296.99,6
15287,2690,14.0,1920,1200,16.0,1024.0,1.33,21,1759.99,6
23276,17089,16.0,2560,1600,32.0,1024.0,2.77,23,1649.99,6
23728,12961,17.0,3840,2160,64.0,4000.0,3.64,11,3118.54,6
23728,12961,17.0,3840,2160,64.0,2000.0,3.64,11,3641.24,6
2350,4253,17.3,1920,1080,8.0,512.0,3.12,1,662.33,5
9891,2690,15.6,1920,1080,24.0,1024.0,2.61,21,689.0,5
37546,2690,16.0,2560,1600,16.0,1024.0,2.09,21,768.0,6
4249,1826,13.5,2256,1504,8.0,256.0,1.2,1,749.0,5
9891,2690,15.6,1920,1080,12.0,512.0,1.32,4,619.0,5
10552,1602,14.0,1920,1080,32.0,1024.0,1.45,21,1339.0,6
26423,22459,15.6,1920,1080,24.0,1024.0,2.25,23,1639.0,6
23728,17089,14.0,1920,1080,16.0,512.0,3.64,11,1689.62,6
2350,26876,16.0,2560,1440,16.0,1024.0,3.64,1,1754.14,5
48120,13772,17.3,1920,1080,32.0,1000.0,3.64,11,2585.75,6
3089,1476,14.0,1920,1080,4.0,128.0,2.27,4,419.99,6
23728,12961,15.6,1920,1200,16.0,512.0,3.64,11,1847.99,6
16980,2690,17.3,1920,1080,12.0,512.0,2.09,16,583.0,6
10346,2690,13.3,1920,1080,16.0,1024.0,1.35,16,1199.0,5
24971,4253,14.0,1920,1080,16.0,256.0,3.64,11,1079.91,5
6247,1476,14.0,1366,768,8.0,500.0,1.48,11,359.98,5
26423,22459,15.6,1920,1080,48.0,3072.0,1.52,23,2019.0,5
9978,1476,14.0,1920,1200,8.0,128.0,1.55,1,412.82,6
9891,2690,17.3,1920,1080,12.0,256.0,2.39,16,679.99,5
1628,564,15.6,1366,768,8.0,128.0,2.0,4,299.0,5
2059,1042,13.3,1920,1080,8.0,512.0,1.18,11,713.87,5
24971,4253,15.6,1366,768,64.0,2000.0,1.59,11,1354.81,6
26423,12961,15.6,1920,1080,64.0,4096.0,2.04,21,1859.0,6
32140,19560,16.0,1920,1200,16.0,1024.0,2.5,4,1899.0,6
787,1476,13.3,1920,1080,8.0,256.0,0.77,4,899.99,6
10346,4253,15.6,1920,1080,8.0,256.0,1.85,11,863.99,5
2010,4253,14.0,1366,768,32.0,512.0,2.27,11,285.05,5
26454,19560,16.0,2560,1600,64.0,1024.0,5.0,23,1949.0,5
23062,4253,14.0,1920,1080,8.0,1024.0,3.65,11,1664.9,5
8473,12961,15.6,1920,1080,16.0,512.0,2.3,1,1119.0,6
896,5164,10.1,1280,800,2.0,32.0,1.4,15,218.86,5
23656,17089,16.1,1920,1080,32.0,1024.0,2.73,16,1659.99,6
2877,926,14.0,1920,1080,4.0,128.0,1.27,4,281.5,3
20753,17089,16.0,2560,1600,32.0,2048.0,1.71,1,1749.0,5
15084,12961,15.6,1920,1080,16.0,512.0,2.15,1,769.0,6
26454,19560,17.3,1920,1080,48.0,1024.0,2.6,23,1749.6,6
6132,1476,14.0,1366,768,12.0,1024.0,2.05,4,449.0,5
2595,369,14.0,1366,768,4.0,64.0,1.5,16,250.0,0
787,1476,15.6,1920,1080,8.0,64.0,1.6,1,403.75,0
5931,926,13.3,1920,1080,8.0,256.0,1.2,11,789.0,5
24268,7320,17.3,1920,1080,16.0,1024.0,3.0,1,1349.0,6
28003,19560,15.6,2560,1440,16.0,1024.0,2.25,12,1399.0,6
17229,2690,14.0,1920,1080,16.0,512.0,2.24,23,1299.0,5
23728,27324,15.6,1920,1080,32.0,2000.0,1.9,11,1871.09,6
8473,1476,14.0,1920,1080,8.0,256.0,1.55,11,1595.0,5
2736,1476,11.6,1366,768,8.0,256.0,1.41,16,227.98,5
28523,23757,15.6,2560,1440,64.0,2048.0,2.32,4,2619.0,6
8185,27324,17.3,1920,1080,32.0,512.0,3.64,11,2371.2,6
26423,12961,15.6,1920,1200,48.0,2048.0,2.82,11,2579.0,6
22681,12961,15.6,1920,1080,16.0,1024.0,2.0,4,1499.0,5
411,240,10.1,1366,768,4.0,250.0,1.14,4,799.0,12
23896,17089,15.6,2560,1440,16.0,1024.0,1.9,4,1769.0,6
24971,1476,15.6,1920,1080,16.0,512.0,1.55,11,993.29,6
14812,4112,18.0,2560,1600,16.0,512.0,3.64,11,1895.65,6
26423,17089,15.6,1920,1080,16.0,512.0,2.5,1,1399.0,6
17441,2690,15.6,1920,1080,16.0,512.0,2.46,1,589.0,6
26423,12961,16.1,1920,1080,32.0,1024.0,2.41,16,1559.0,6
20753,17089,16.0,2560,1600,16.0,1024.0,2.56,1,1549.0,5
28003,7320,16.0,1920,1200,32.0,2048.0,2.7,1,1619.0,5
9891,2690,13.4,1920,1200,16.0,512.0,1.35,23,1389.35,5
2350,7576,15.6,1920,1200,32.0,1024.0,1.2,11,1599.99,5
6228,1476,13.3,3840,2160,8.0,256.0,1.05,31,599.99,0
3855,2040,14.0,1920,1080,8.0,128.0,1.66,16,285.0,6
10984,7868,15.6,1920,1080,16.0,1024.0,2.27,21,929.0,5
26423,17089,15.6,1920,1080,16.0,1024.0,2.55,11,1559.0,6
2595,369,11.6,1366,768,4.0,128.0,1.27,16,284.07,5
12802,1476,14.0,1920,1080,32.0,1000.0,3.64,11,1045.27,6
26423,23757,17.3,1920,1080,32.0,1024.0,4.33,23,2049.89,6
23276,3708,15.6,1366,768,8.0,512.0,2.98,11,1097.24,6
6132,4253,15.6,1920,1080,20.0,1000.0,1.64,28,499.99,6
15853,2040,15.6,1920,1080,16.0,512.0,1.76,1,839.0,6
6978,2040,15.6,1920,1080,16.0,512.0,1.7,1,589.0,5
11045,2690,15.6,1920,1080,16.0,1024.0,1.65,16,1189.0,6
3642,1476,15.6,1920,1080,16.0,256.0,1.59,11,1097.24,6
12421,4253,15.6,1920,1080,16.0,512.0,2.99,16,845.99,3
1486,1476,15.6,1920,1080,8.0,128.0,1.8,4,359.98,5
23276,7041,15.6,1920,1080,32.0,2048.0,2.32,16,1599.99,6
9891,4253,14.0,1920,1080,32.0,1000.0,1.64,16,699.99,6
2169,4253,15.6,1920,1080,16.0,512.0,2.27,16,239.98,6
23062,4253,14.0,1920,1080,8.0,256.0,2.03,11,1518.44,5
10954,22459,15.6,1920,1080,64.0,2048.0,1.79,11,2659.0,6
2877,751,14.0,1920,1080,8.0,128.0,1.5,4,289.0,0
29690,26876,17.3,1920,1080,32.0,1024.0,1.66,23,1949.0,6
17229,17089,15.6,1920,1080,64.0,2048.0,1.82,23,1815.0,6
15735,22459,15.6,1920,1080,16.0,1000.0,2.55,11,1531.95,6
28523,23757,15.6,2560,1440,32.0,2048.0,2.3,4,2369.0,5
26423,12961,16.0,1920,1200,16.0,512.0,1.86,11,979.99,5
9891,2690,15.6,1366,768,32.0,512.0,1.7,16,939.99,6
10346,2690,15.6,1920,1080,12.0,1024.0,1.76,21,919.99,6
23728,12961,15.6,1920,1080,16.0,512.0,3.64,11,1368.91,6
15853,2040,16.0,1920,1200,16.0,1024.0,2.1,21,959.0,5
13554,1476,16.0,1920,1200,32.0,1024.0,1.86,11,729.99,6
21088,2690,16.0,1920,1200,64.0,1024.0,1.61,16,1699.0,5
13554,2690,14.0,1920,1080,32.0,1024.0,1.36,11,829.0,6
26423,4253,15.6,1920,1080,32.0,1000.0,2.46,11,1699.81,5
26423,17089,17.3,1920,1080,32.0,1024.0,2.91,23,1699.0,5
17441,1449,13.5,2256,1504,8.0,512.0,1.27,25,679.0,5
32933,12961,15.6,1920,1200,32.0,1024.0,1.91,11,2145.96,5
23728,12961,15.6,1920,1200,64.0,2000.0,3.64,11,2105.55,6
12012,11706,16.1,1920,1080,16.0,512.0,2.18,16,1199.0,5
2350,4253,14.0,2560,1440,16.0,512.0,1.1,1,950.64,6
28003,7320,15.6,1920,1080,32.0,1024.0,0.01,2,1199.99,6
15287,1476,14.0,1920,1200,32.0,1024.0,3.64,21,1111.27,6
3683,78,14.0,1366,768,16.0,512.0,2.7,11,212.0,5
2499,1476,14.0,1366,768,8.0,500.0,1.77,21,212.98,5
6132,1476,14.0,1366,768,12.0,1024.0,1.64,4,449.0,6
23276,22459,15.6,1920,1080,16.0,512.0,1.5,23,1274.0,6
7460,1476,17.3,1600,900,8.0,512.0,1.36,21,709.0,6
6978,1585,15.6,1920,1080,8.0,256.0,1.23,11,398.99,5
16178,7320,15.6,1920,1080,32.0,1024.0,2.32,16,661.84,6
2950,17089,15.6,1920,1080,16.0,512.0,2.09,23,1099.99,5
23728,17089,14.0,1920,1080,32.0,2000.0,3.64,11,1913.02,6
3642,1476,14.0,1920,1080,8.0,512.0,3.64,11,1270.49,6
2521,2690,13.3,1920,1080,16.0,1024.0,1.32,16,1099.0,6
23276,4253,15.6,1920,1080,64.0,2000.0,1.8,11,1191.25,6
26423,17089,17.3,1920,1080,16.0,1024.0,4.32,23,1899.0,6
26423,18253,16.0,3840,2160,16.0,1024.0,2.3,12,1489.99,6
23728,12961,15.6,1920,1200,64.0,2000.0,3.64,11,2105.55,6
26423,23757,15.6,1920,1080,32.0,512.0,2.09,23,1684.0,6
4066,1476,15.6,1920,1080,16.0,128.0,1.98,40,399.99,6
9947,7868,15.6,1920,1080,16.0,1024000.0,1.86,23,799.0,5
18825,2040,16.0,1920,1200,24.0,1024.0,1.81,21,1149.0,6
13775,2690,17.3,1600,900,16.0,1024.0,2.16,16,1069.0,6
26423,17089,15.6,1920,1080,16.0,512.0,2.52,11,1024.99,6
26423,12961,16.0,1920,1200,24.0,2048.0,2.03,11,1059.99,6
16162,12961,15.6,1920,1080,8.0,512.0,2.2,1,899.0,5
23728,23757,15.6,1920,1080,32.0,512.0,3.64,11,1871.09,6
8473,12961,15.6,1920,1080,16.0,1024.0,2.3,1,1179.0,6
2736,1476,11.6,1366,768,8.0,512.0,1.4,16,249.98,5
23276,4253,15.6,1920,1080,32.0,1000.0,1.8,11,1080.37,5
23728,17089,15.6,1920,1080,16.0,1000.0,1.84,11,1472.99,6
13554,2690,16.0,1920,1200,16.0,1024.0,1.88,11,883.1,6
9716,2040,14.0,1366,768,8.0,256.0,2.19,16,429.0,6
1628,258,11.6,1366,768,4.0,500.0,2.5,21,249.99,8
26423,12961,15.6,1920,1200,16.0,1024.0,4.59,11,1620.0,6
16162,17089,16.0,2560,1600,16.0,512.0,3.66,1,1489.0,6
26423,12961,17.3,1920,1080,16.0,1024.0,2.73,23,1399.0,6
18753,12961,15.6,1920,1080,8.0,512.0,3.18,16,749.0,6
15735,17089,17.3,1920,1080,32.0,1000.0,3.64,11,1569.63,6
13775,6020,16.0,1920,1200,32.0,2048.0,1.87,11,1559.0,5
2230,1476,14.0,1366,768,4.0,320.0,2.87,16,166.98,5
23728,12961,15.6,3456,2160,32.0,2000.0,3.64,11,2272.9,6
17093,1742,15.6,1920,1080,4.0,128.0,1.7,21,249.0,5
15287,4253,15.6,1920,1080,32.0,1000.0,1.6,16,899.99,6
46110,1042,15.6,1920,1080,16.0,256.0,1.82,11,1597.77,5
17441,12961,17.3,1920,1080,16.0,512.0,3.0,1,1109.0,5
6026,1476,13.3,1920,1080,16.0,256.0,2.7,11,467.86,5
23656,23757,15.6,1920,1080,16.0,1024.0,2.41,21,1499.99,6
6226,4253,14.0,1366,768,8.0,256.0,1.36,11,165.0,5
23728,12961,15.6,1920,1200,32.0,1000.0,13.18,11,1699.0,6
17329,12961,15.6,1920,1080,64.0,2048.0,7.5,1,1189.0,5
29690,12961,16.0,1920,1200,40.0,1024.0,1.82,4,1619.0,6
2695,1476,14.0,1366,768,8.0,500.0,2.5,16,199.98,5
10346,2690,17.3,1920,1080,16.0,512.0,2.55,16,1199.0,5
23728,12961,15.6,3456,2160,16.0,1000.0,3.64,11,2179.35,6
23276,11706,15.6,1920,1080,16.0,256.0,4.39,21,999.0,5
1208,1476,11.6,1366,768,8.0,256.0,1.68,11,209.98,5
23728,1476,15.6,1366,768,32.0,1000.0,3.64,11,1146.9,6
28003,984,14.0,1366,768,8.0,320.0,2.14,11,649.99,8
16980,4253,15.6,1366,768,8.0,256.0,2.82,11,669.99,6
23728,17089,15.6,2560,1440,16.0,4000.0,3.64,11,2228.25,6
1417,4253,11.6,1366,768,4.0,64.0,1.19,1,195.0,0
28523,17089,15.6,1920,1080,32.0,1024.0,1.62,23,1799.0,6
16980,2690,16.0,1920,1200,8.0,1024.0,2.05,21,909.0,5
13775,6020,16.0,1920,1200,24.0,1024.0,1.87,11,1399.0,6
6132,1476,14.0,1920,1080,8.0,128.0,1.37,1,739.99,0
24268,7320,17.3,1920,1080,64.0,2048.0,1.68,1,1819.0,6
11757,12961,15.6,1920,1080,8.0,512.0,2.0,4,1099.99,5
15853,2040,15.6,1920,1080,16.0,1024.0,1.83,11,761.31,6
1486,1476,15.6,1920,1080,20.0,512.0,1.85,21,679.0,5
12421,26876,15.6,1366,768,32.0,1000.0,3.64,11,2418.18,6
2502,1476,14.0,1366,768,16.0,128.0,1.81,11,267.98,5
29690,2690,15.6,2880,1620,16.0,1024.0,1.7,4,1449.99,6
12802,1476,14.0,1920,1080,16.0,256.0,3.64,11,923.99,5
23728,12961,16.0,1920,1200,28.0,1000.0,2.03,11,1321.71,5
3855,2040,14.0,1366,768,12.0,512.0,2.32,16,509.0,6
14526,7868,17.3,1920,1080,8.0,512.0,2.6,4,879.0,5
2350,4253,15.6,1920,1080,8.0,512.0,2.45,25,525.31,3
8473,12961,15.6,1920,1080,16.0,1024.0,2.3,1,1179.0,5
3642,926,12.5,1366,768,8.0,240.0,1.82,27,503.99,5
28003,7320,16.0,1920,1200,32.0,1024.0,2.09,1,1549.0,5
1486,1476,15.6,1920,1080,8.0,256.0,2.36,21,345.0,6
6132,1476,14.0,1366,768,12.0,512.0,2.54,4,389.0,5
28523,17089,17.3,1920,1080,64.0,2048.0,2.73,23,2479.99,5
26423,17089,17.3,1920,1080,16.0,512.0,3.4,23,1188.0,6
32744,13772,16.0,3840,2400,128.0,4096.0,2.95,21,2899.0,6
16980,2690,14.0,1920,1200,8.0,256.0,2.36,21,685.99,6
26423,26876,15.6,1920,1080,16.0,1024.0,2.36,4,1399.0,6
28003,2690,16.0,2560,1600,32.0,1024.0,2.36,11,1439.0,5
28523,17089,16.1,2560,1440,64.0,4096.0,2.36,16,2149.0,6
12421,2690,15.0,1920,1080,16.0,512.0,1.14,20,849.0,6
8185,12961,15.6,1920,1080,8.0,512.0,2.55,11,987.51,6
48083,13772,17.0,3840,2160,64.0,4000.0,3.64,11,3296.58,5
15826,12961,17.3,1920,1800,64.0,4096.0,2.6,4,1639.0,5
26423,23757,16.0,3840,2160,16.0,2048.0,2.32,12,1399.99,6
2187,1476,12.5,1366,768,8.0,128.0,1.59,21,201.98,5
26454,19560,16.0,2560,1600,64.0,4096.0,2.27,23,2589.0,5
24971,2690,17.3,1920,1080,36.0,1024.0,2.59,1,979.99,5
9716,2040,15.6,1366,768,16.0,1024.0,1.7,16,409.99,6
3642,4253,13.3,1920,1080,8.0,256.0,1.18,11,560.17,5
23656,17089,16.1,1920,1080,16.0,2048.0,2.42,16,1679.0,5
23728,12961,15.6,1920,1200,32.0,512.0,3.64,11,1932.92,6
26423,12961,16.0,3072,1920,16.0,512.0,3.29,11,1389.0,5
13775,2690,15.6,1920,1080,16.0,1024.0,2.94,11,999.0,5
26454,19560,17.3,1920,1080,32.0,2048.0,2.59,23,1769.6,5
162,4253,15.6,1366,768,4.0,500.0,2.73,4,599.0,6
8408,926,15.6,1920,1080,32.0,256.0,3.64,11,979.0,5
14812,4601,15.6,1920,1080,32.0,1024.0,1.68,11,1249.0,6
16980,2690,17.3,1600,900,16.0,1024.0,2.39,16,679.99,6
20753,22459,17.3,2560,1440,16.0,512.0,2.81,16,1499.0,5
1417,324,14.0,1366,768,4.0,64.0,3.22,16,217.0,0
8185,23757,17.3,1920,1080,32.0,2000.0,3.64,11,2598.74,6
26423,17089,15.6,1920,1080,16.0,512.0,3.07,11,1549.0,5
10566,6308,15.6,3840,2160,16.0,512.0,2.5,4,1799.99,5
8408,4601,15.6,1920,1080,64.0,1000.0,3.64,11,1945.82,6
8013,2040,15.6,1920,1080,8.0,256.0,1.69,16,390.0,6
6228,4253,15.6,1920,1080,8.0,512.0,1.09,20,1039.95,5
23656,12961,15.6,1920,1080,48.0,1024.0,2.52,11,1359.0,5
3108,4253,14.0,1920,1080,16.0,256.0,1.99,11,419.69,5
12744,2040,14.0,1920,1080,32.0,1024.0,1.46,21,939.0,5
17229,4601,16.0,3840,2160,16.0,512.0,1.77,6,1799.0,6
23276,11706,15.6,1920,1080,32.0,2048.0,2.46,21,1199.0,5
13144,2040,15.6,1920,1080,12.0,512.0,2.25,16,629.0,6
11027,1476,15.6,1920,1080,24.0,512.0,2.03,16,479.0,5
7186,2040,15.6,1920,1080,8.0,256.0,1.82,1,549.0,5
2350,4253,17.3,1920,1080,8.0,256.0,0.45,21,595.07,12
23062,1042,13.3,1920,1080,16.0,512.0,1.32,11,858.15,5
592,8,14.1,1920,1080,4.0,64.0,0.0,19,189.95,5
15287,4601,15.6,1920,1080,64.0,4096.0,1.77,16,1669.0,6
2502,1476,12.5,1366,768,16.0,500.0,1.34,16,223.98,5
8473,12961,15.6,1920,1080,8.0,512.0,2.32,1,929.0,5
24971,1476,14.0,1920,1080,16.0,256.0,3.64,11,1979.99,6
1486,1476,15.6,1366,768,20.0,256.0,1.86,21,418.0,6
